sim,step_cosine,midpoint_residual
0,0.9382561672,0.08949511821
1,0.9427977712,0.08647094274
2,0.9531879243,0.07752449841
3,0.9601205042,0.07178762346
4,0.9572642743,0.07393596801
5,0.9463180547,0.08305241758
6,0.9463293217,0.08461976887
7,0.9514975206,0.07942105344
8,0.9257224344,0.098207076
9,0.944891917,0.08435100854
10,0.9314149179,0.09424388922
11,0.9348918998,0.0918203457
12,0.9326415107,0.09589525119
13,0.9414908292,0.0875274186
14,0.9460244946,0.08390184231
15,0.943503917,0.08531015086
16,0.9528933962,0.07771888157
17,0.9390070206,0.08946759053
18,0.9602504613,0.07129147661
19,0.9393558617,0.08903136972
20,0.9454060676,0.08438504072
21,0.9507526793,0.08014750229
22,0.9428668062,0.08603480198
23,0.9601256844,0.07162461784
24,0.9411387648,0.08721885566
25,0.9409132973,0.08762904784
26,0.9522019625,0.07846075656
27,0.9565475347,0.07584449622
28,0.948512758,0.08144878934
29,0.9520939911,0.07952807245
30,0.9627934114,0.06913282604
31,0.9432483453,0.08552448571
32,0.9444335353,0.08466143152
33,0.9492693083,0.08066407568
34,0.9368339103,0.09042346792
35,0.9537314666,0.07698926708
36,0.9383273431,0.08935471428
37,0.9623869205,0.06924014092
38,0.9388130892,0.08883127047
39,0.9517805237,0.07942531258
40,0.9160628537,0.1107393023
41,0.9483752138,0.08267211041
42,0.9393644184,0.08862208745
43,0.9603811763,0.07294110213
44,0.9644110546,0.06732628687
45,0.9559141882,0.07697375985
46,0.9528031119,0.07802798953
47,0.9483864566,0.0832479145
48,0.9596681781,0.07262043321
49,0.9460498364,0.08338842902
50,0.9509980994,0.0792645011
51,0.9477890996,0.08190533498
52,0.9267219412,0.09854267542
53,0.9540022405,0.07672585631
54,0.9327132299,0.09362532019
55,0.9491637628,0.08182926349
56,0.9443443454,0.0846018069
57,0.9505395049,0.07974191069
58,0.950600499,0.07962267982
59,0.9522302564,0.07826656524
60,0.9658815379,0.06618423061
61,0.9391477182,0.08959069914
62,0.9400374715,0.08854564681
63,0.9545272584,0.08019444143
64,0.9219533078,0.1019687802
65,0.9275688855,0.09716491652
66,0.9539335316,0.07853702853
67,0.9481684329,0.08171563257
68,0.9672582818,0.06493375014
69,0.9564175193,0.07755199588
70,0.9384662791,0.08972732238
71,0.9656327033,0.06637642367
72,0.9587829021,0.07253271088
73,0.9546985033,0.07614007173
74,0.9560299793,0.076972412
75,0.9566863375,0.07563619919
76,0.9426960549,0.08590343737
77,0.9449669524,0.08410574775
78,0.9428722513,0.08728853724
79,0.9374198219,0.08995162225
80,0.9374006167,0.09000872987
81,0.9514842655,0.07998889296
82,0.9327142894,0.09423986512
83,0.9498855619,0.08077191116
84,0.9350334478,0.09180628721
85,0.93968691,0.08824098823
86,0.9472051277,0.08280773316
87,0.9563387371,0.07471185535
88,0.9505796404,0.08035633296
89,0.9545724057,0.07825889331
90,0.9410779406,0.08792535111
91,0.9554334538,0.0755374028
92,0.9370086214,0.09028163037
93,0.9413681529,0.0883525896
94,0.9470368211,0.08267891415
95,0.9502858114,0.0812784371
96,0.9320576297,0.09644016474
97,0.9322519444,0.09377527416
98,0.9504903509,0.07966086598
99,0.9333289279,0.09291653336
100,0.9297918309,0.09589505149
101,0.9480145871,0.08190790053
102,0.9438356965,0.08523663039
103,0.9389244803,0.08888187329
104,0.9454573576,0.08564017882
105,0.9462619788,0.08352822401
106,0.9188240039,0.1028785115
107,0.9492189528,0.08489699128
108,0.9248129758,0.09914373717
109,0.9567562679,0.07536889788
110,0.946481389,0.08302538555
111,0.9467594876,0.08412336611
112,0.9469766078,0.08354084774
113,0.9485486838,0.08128684429
114,0.9498444784,0.08058610201
115,0.9560924138,0.07522626803
116,0.9443105122,0.08462051965
117,0.9404720474,0.08762075885
118,0.9613927955,0.07146585285
119,0.9526191108,0.07788863473
120,0.9500398005,0.08031215959
121,0.9437858815,0.08607941584
122,0.9411784353,0.08743198504
123,0.9565446299,0.07469185906
124,0.9393335395,0.09079332339
125,0.9369074395,0.09025654834
126,0.9193011965,0.1025816411
127,0.9452536841,0.08468316307
128,0.9560347724,0.07591223087
129,0.9521248373,0.08017806871
130,0.9463057225,0.08536390726
131,0.9431210443,0.08555872867
132,0.9609920603,0.07071115618
133,0.9369410886,0.09306560329
134,0.9395342016,0.09050341794
135,0.9351105449,0.09658800545
136,0.9312893775,0.09558076567
137,0.9382011294,0.09025148845
138,0.9586444381,0.07265445449
139,0.9362703117,0.09073799295
140,0.948769566,0.08219287208
141,0.9443795815,0.08485174598
142,0.9470690145,0.08354254593
143,0.9296963374,0.09543922162
144,0.9284682914,0.0966422222
145,0.942340872,0.0861510109
146,0.9436526775,0.08632800414
147,0.9366619396,0.09081600532
148,0.9561910408,0.0748299563
149,0.9441686115,0.08488094064
150,0.9490528231,0.08104961954
151,0.9470380999,0.08389658282
152,0.9415478046,0.08676271591
153,0.9572211491,0.07418804651
154,0.9523211606,0.07979443401
155,0.9539499765,0.07690816686
156,0.9536955119,0.07698854055
157,0.9367487369,0.09078108331
158,0.9516016975,0.07925162109
159,0.9533342352,0.07730475941
160,0.9323730753,0.09360921999
161,0.9323492473,0.09356734712
162,0.9427096812,0.08598808019
163,0.9512756822,0.0790113218
164,0.9490421505,0.08233525242
165,0.9368815603,0.09026845138
166,0.9259943535,0.1017754682
167,0.9424934935,0.08619158279
168,0.9533344895,0.07728676212
169,0.9512852788,0.07965777531
170,0.9220138457,0.1007248514
171,0.9565597383,0.07477138648
172,0.9489437187,0.08093315923
173,0.9532562046,0.07749252333
174,0.9488478228,0.0811103967
175,0.9523031231,0.08082914294
176,0.9534832897,0.07956235603
177,0.9394135841,0.08852267193
178,0.9552963591,0.07580564165
179,0.9434134932,0.08567444952
180,0.9305721033,0.09626600907
181,0.9568951574,0.07423353097
182,0.9231433068,0.1032001059
183,0.9481753858,0.08204487482
184,0.951401327,0.08278348367
185,0.9532996872,0.07737516628
186,0.9309011444,0.09459425051
