scenario_id,level,valence,markedness
politeness-apology-003,negative,-7.513024017,-2.61377227
politeness-apology-003,neutral,2.803235571,2.798869031
politeness-apology-003,positive,4.709788446,-0.1850967608
politeness-apology-013,negative,-9.423158951,-6.185064711
politeness-apology-013,neutral,5.737085705,5.100888168
politeness-apology-013,positive,3.686073246,1.084176542
politeness-apology-043,negative,-7.556131133,0.8790466626
politeness-apology-043,neutral,3.926367961,7.771037064
politeness-apology-043,positive,3.629763172,-8.650083726
politeness-apology-057,negative,-8.224134875,-8.594411653
politeness-apology-057,neutral,3.499829301,5.860638326
politeness-apology-057,positive,4.724305574,2.733773327
politeness-apology-065,negative,-8.113733136,-1.637118058
politeness-apology-065,neutral,4.961439966,7.848528692
politeness-apology-065,positive,3.15229317,-6.211410634
politeness-apology-067,negative,-4.806405191,-4.748182234
politeness-apology-067,neutral,1.387892584,6.243107232
politeness-apology-067,positive,3.418512607,-1.494924998
politeness-apology-081,negative,-11.15498134,-8.537011324
politeness-apology-081,neutral,4.667175082,6.484293104
politeness-apology-081,positive,6.487806258,2.05271822
politeness-apology-098,negative,-6.167330033,-3.504404583
politeness-apology-098,neutral,3.362943599,2.241406115
politeness-apology-098,positive,2.804386435,1.262998468
politeness-bad-news-delivery-020,negative,-6.846980352,0.2334078561
politeness-bad-news-delivery-020,neutral,1.452697308,2.653070163
politeness-bad-news-delivery-020,positive,5.394283044,-2.88647802
politeness-bad-news-delivery-028,negative,-11.69829951,-6.180901581
politeness-bad-news-delivery-028,neutral,6.391525413,10.19901071
politeness-bad-news-delivery-028,positive,5.306774101,-4.018109134
politeness-bad-news-delivery-066,negative,-14.39546807,-6.042544901
politeness-bad-news-delivery-066,neutral,9.231938627,5.621868751
politeness-bad-news-delivery-066,positive,5.163529442,0.4206761502
politeness-bad-news-delivery-073,negative,-9.886640272,-10.1621711
politeness-bad-news-delivery-073,neutral,5.426122945,9.840137255
politeness-bad-news-delivery-073,positive,4.460517327,0.322033848
politeness-complaint-030,negative,-8.697264994,-7.943120704
politeness-complaint-030,neutral,-1.620190672,18.27435729
politeness-complaint-030,positive,10.31745567,-10.33123659
politeness-complaint-032,negative,-13.16598282,-10.91440691
politeness-complaint-032,neutral,6.418576205,11.10964928
politeness-complaint-032,positive,6.747406616,-0.1952423633
politeness-complaint-040,negative,-13.0547534,-9.071784556
politeness-complaint-040,neutral,7.644588483,9.441941868
politeness-complaint-040,positive,5.410164919,-0.3701573115
politeness-complaint-049,negative,-8.288224987,-5.138873398
politeness-complaint-049,neutral,0.6538032257,10.19662907
politeness-complaint-049,positive,7.634421761,-5.057755673
politeness-complaint-063,negative,-9.333369496,7.693891526
politeness-complaint-063,neutral,3.724162538,3.278200006
politeness-complaint-063,positive,5.609206958,-10.97209153
politeness-complaint-072,negative,-11.36708264,-6.229060163
