row,col,cosine
MeanDiff,MeanDiff,1
MeanDiff,KMeans,0.04903323114
MeanDiff,LogReg,0.7593787497
MeanDiff,PCA,0.08946709008
MeanDiff,Random,0.0416965126
KMeans,MeanDiff,0.04903323114
KMeans,KMeans,1
KMeans,LogReg,0.02069698715
KMeans,PCA,0.9853889276
KMeans,Random,0.006692686473
LogReg,MeanDiff,0.7593787497
LogReg,KMeans,0.02069698715
LogReg,LogReg,1
LogReg,PCA,0.03809140376
LogReg,Random,0.01043143746
PCA,MeanDiff,0.08946709008
PCA,KMeans,0.9853889276
PCA,LogReg,0.03809140376
PCA,PCA,1
PCA,Random,0.008457460016
Random,MeanDiff,0.0416965126
Random,KMeans,0.006692686473
Random,LogReg,0.01043143746
Random,PCA,0.008457460016
Random,Random,1
