panel,scenario_id,level,pc1,pc2
raw,politeness-apology-003,negative,-130.5681107,3.267724192
raw,politeness-apology-003,neutral,-256.7563714,3.365802957
raw,politeness-apology-003,positive,-243.6305211,4.937610945
raw,politeness-apology-013,negative,176.8437255,10.13308226
raw,politeness-apology-013,neutral,148.980072,7.086524518
raw,politeness-apology-013,positive,133.640117,6.036288187
raw,politeness-apology-043,negative,-26.2203768,3.686156965
raw,politeness-apology-043,neutral,-62.90279147,10.55484149
raw,politeness-apology-043,positive,-68.17497042,9.631104287
raw,politeness-apology-057,negative,-165.5633913,6.167602713
raw,politeness-apology-057,neutral,-117.8746806,8.456240188
raw,politeness-apology-057,positive,-155.3526779,9.621714789
raw,politeness-apology-065,negative,134.3718331,1.995127824
raw,politeness-apology-065,neutral,83.17933664,6.065976696
raw,politeness-apology-065,positive,159.7456964,8.769084431
raw,politeness-apology-067,negative,-55.24279532,-0.7496145664
raw,politeness-apology-067,neutral,-110.4634166,0.7577365471
raw,politeness-apology-067,positive,-76.56073247,5.759747871
raw,politeness-apology-081,negative,-15.52590532,5.895117297
raw,politeness-apology-081,neutral,-81.70468437,2.46481538
raw,politeness-apology-081,positive,-32.13196357,5.250254507
raw,politeness-apology-098,negative,80.25821805,8.058397042
raw,politeness-apology-098,neutral,51.79605476,8.668446181
raw,politeness-apology-098,positive,70.81334467,9.382111099
raw,politeness-bad-news-delivery-020,negative,157.7880268,-0.7395851066
raw,politeness-bad-news-delivery-020,neutral,243.5750782,-6.055048386
raw,politeness-bad-news-delivery-020,positive,148.4279384,3.271988433
raw,politeness-bad-news-delivery-028,negative,-39.34018202,1.805808899
raw,politeness-bad-news-delivery-028,neutral,-172.0489878,-5.16011726
raw,politeness-bad-news-delivery-028,positive,-94.04445809,0.5268670904
raw,politeness-bad-news-delivery-066,negative,290.5590542,7.262814469
raw,politeness-bad-news-delivery-066,neutral,322.564977,-1.314051459
raw,politeness-bad-news-delivery-066,positive,267.8062014,8.212826754
raw,politeness-bad-news-delivery-073,negative,111.6260597,3.32970491
raw,politeness-bad-news-delivery-073,neutral,349.0216929,-8.570790302
raw,politeness-bad-news-delivery-073,positive,120.475337,7.456746821
raw,politeness-complaint-030,negative,77.69922158,-5.067347373
