panel,scenario_id,level,pc1,pc2
raw,politeness-apology-003,negative,-0.07245248498,-7.217873681
raw,politeness-apology-003,neutral,4.102488254,-9.103419742
raw,politeness-apology-003,positive,5.111615953,-4.804950816
raw,politeness-apology-013,negative,0.137263327,-2.676742158
raw,politeness-apology-013,neutral,7.004710402,-6.119975033
raw,politeness-apology-013,positive,6.910979763,-5.716879234
raw,politeness-apology-043,negative,0.1914841016,2.119032649
raw,politeness-apology-043,neutral,1.661510221,-11.40848625
raw,politeness-apology-043,positive,-13.21441896,-3.490768907
raw,politeness-apology-057,negative,-5.668643066,-0.1975338135
raw,politeness-apology-057,neutral,5.742965024,-4.231033885
raw,politeness-apology-057,positive,3.392675803,-9.078166097
raw,politeness-apology-065,negative,0.3846200586,-0.9222444727
raw,politeness-apology-065,neutral,5.323372871,-5.347553045
raw,politeness-apology-065,positive,-8.079345527,2.737818295
raw,politeness-apology-067,negative,2.039298294,-5.216467752
raw,politeness-apology-067,neutral,6.046392323,-7.755215989
raw,politeness-apology-067,positive,7.394962671,-4.618636293
raw,politeness-apology-081,negative,1.049080162,0.47414443
raw,politeness-apology-081,neutral,7.360381264,-4.798320461
raw,politeness-apology-081,positive,5.850890799,-3.082448221
raw,politeness-apology-098,negative,2.066666683,-2.019120557
raw,politeness-apology-098,neutral,3.86118103,-7.857902361
raw,politeness-apology-098,positive,3.73431773,-7.549764905
raw,politeness-bad-news-delivery-020,negative,4.099455865,-1.479849015
raw,politeness-bad-news-delivery-020,neutral,8.928324027,-0.09476399418
raw,politeness-bad-news-delivery-020,positive,6.779386019,-1.425440895
raw,politeness-bad-news-delivery-028,negative,-11.75797364,0.4203503381
raw,politeness-bad-news-delivery-028,neutral,9.891121256,-4.459514055
raw,politeness-bad-news-delivery-028,positive,1.121656879,-1.034162833
raw,politeness-bad-news-delivery-066,negative,0.7493424459,3.466759609
raw,politeness-bad-news-delivery-066,neutral,6.697514856,-1.644737448
raw,politeness-bad-news-delivery-066,positive,5.888049103,-1.084113698
raw,politeness-bad-news-delivery-073,negative,-12.97547908,-2.208265735
raw,politeness-bad-news-delivery-073,neutral,7.67103162,-3.997133154
raw,politeness-bad-news-delivery-073,positive,4.314321906,-6.036179143
raw,politeness-complaint-030,negative,-11.94839881,0.7371204426
raw,politeness-complaint-030,neutral,5.251561826,-6.695891676
raw,politeness-complaint-030,positive,-11.88554064,4.968551068
raw,politeness-complaint-032,negative,-10.37596201,1.692766173
raw,politeness-complaint-032,neutral,6.230688424,-7.926485039
raw,politeness-complaint-032,positive,-2.858418694,-0.7747713161
raw,politeness-complaint-040,negative,-11.46288414,2.651549827
raw,politeness-complaint-040,neutral,-0.08667336433,-4.650807576
raw,politeness-complaint-040,positive,-0.9826344276,-1.962872144
raw,politeness-complaint-049,negative,-14.79176525,5.759803336
raw,politeness-complaint-049,neutral,-3.739562941,-8.133317354
raw,politeness-complaint-049,positive,-12.51550464,1.615428814
raw,politeness-complaint-063,negative,0.3032398097,-1.856930884
raw,politeness-complaint-063,neutral,-8.177692723,-0.3617566189
raw,politeness-complaint-063,positive,-14.65281239,9.298101646
raw,politeness-complaint-072,negative,-13.31053413,-1.697833797
raw,politeness-complaint-072,neutral,2.955749792,-5.666959589
raw,politeness-complaint-072,positive,-14.78606052,-3.443568538
raw,politeness-complaint-089,negative,-2.941378293,2.402680546
raw,politeness-complaint-089,neutral,-0.01248896646,-1.066990209
raw,politeness-complaint-089,positive,-12.66455324,2.631677178
raw,politeness-correction-002,negative,-0.4162012678,5.861753586
raw,politeness-correction-002,neutral,7.229218617,6.967025388
raw,politeness-correction-002,positive,1.461993832,7.671652481
raw,politeness-correction-005,negative,2.378763044,-0.1582302511
raw,politeness-correction-005,neutral,4.156697967,5.240356962
raw,politeness-correction-005,positive,-10.00986478,11.08824239
raw,politeness-correction-007,negative,2.872012337,5.12245258
raw,politeness-correction-007,neutral,7.724078303,6.568220793
raw,politeness-correction-007,positive,6.089832831,5.285640348
raw,politeness-correction-024,negative,2.343207822,0.5056853151
raw,politeness-correction-024,neutral,2.231747887,-2.498723146
raw,politeness-correction-024,positive,2.514633271,-2.980947248
raw,politeness-correction-027,negative,-12.61424111,10.6100248
raw,politeness-correction-027,neutral,7.508245462,5.018207591
raw,politeness-correction-027,positive,5.980036556,6.574893831
raw,politeness-correction-045,negative,-3.609399567,5.517427797
raw,politeness-correction-045,neutral,7.788277131,5.317071669
raw,politeness-correction-045,positive,6.615244027,6.288045866
raw,politeness-correction-051,negative,0.3925568666,9.179413027
raw,politeness-correction-051,neutral,8.411974468,7.39326494
raw,politeness-correction-051,positive,6.994746666,6.719405677
raw,politeness-correction-076,negative,2.138822803,10.31931207
raw,politeness-correction-076,neutral,7.50115169,8.585767776
raw,politeness-correction-076,positive,-11.22374073,16.25840884
raw,politeness-correction-087,negative,-8.249718659,8.56796915
raw,politeness-correction-087,neutral,5.422812652,8.231359859
raw,politeness-correction-087,positive,-12.1928978,6.445291297
raw,politeness-criticism-or-feedback-023,negative,7.850524285,8.561254486
raw,politeness-criticism-or-feedback-023,neutral,8.682176943,6.967679243
raw,politeness-criticism-or-feedback-023,positive,3.67237827,10.0057508
raw,politeness-criticism-or-feedback-036,negative,-13.50523606,8.594318132
raw,politeness-criticism-or-feedback-036,neutral,8.741255082,7.818868031
raw,politeness-criticism-or-feedback-036,positive,8.081292905,6.7587004
raw,politeness-criticism-or-feedback-041,negative,9.783514848,11.91238242
raw,politeness-criticism-or-feedback-041,neutral,7.109783089,7.912372562
raw,politeness-criticism-or-feedback-041,positive,7.454320504,4.248675385
raw,politeness-criticism-or-feedback-050,negative,-6.869457848,7.324456331
raw,politeness-criticism-or-feedback-050,neutral,8.964270155,6.163261319
raw,politeness-criticism-or-feedback-050,positive,7.059402184,6.563993517
raw,politeness-criticism-or-feedback-054,negative,-2.500719974,6.020902048
raw,politeness-criticism-or-feedback-054,neutral,4.526047219,0.7747318085
raw,politeness-criticism-or-feedback-054,positive,9.431356285,8.499779283
raw,politeness-criticism-or-feedback-071,negative,4.921083495,7.577173477
raw,politeness-criticism-or-feedback-071,neutral,10.51147633,2.986838315
raw,politeness-criticism-or-feedback-071,positive,-1.05688588,4.769355071
raw,politeness-criticism-or-feedback-099,negative,0.09873273413,7.78885542
raw,politeness-criticism-or-feedback-099,neutral,10.23991448,4.040122545
raw,politeness-criticism-or-feedback-099,positive,8.923495915,4.962669725
raw,politeness-criticism-or-feedback-100,negative,5.851654208,1.10666831
raw,politeness-criticism-or-feedback-100,neutral,8.654427045,5.330357827
raw,politeness-criticism-or-feedback-100,positive,7.290426772,3.798901017
raw,politeness-disagreement-012,negative,3.721681301,-0.03656138922
raw,politeness-disagreement-012,neutral,4.474113585,4.770245521
raw,politeness-disagreement-012,positive,-7.84164036,3.224269585
raw,politeness-disagreement-035,negative,-6.778436669,4.981398117
raw,politeness-disagreement-035,neutral,4.434079711,-1.526980777
raw,politeness-disagreement-035,positive,-4.220471349,-3.305878527
raw,politeness-disagreement-047,negative,7.167057028,5.733828423
raw,politeness-disagreement-047,neutral,8.224965418,8.077087529
raw,politeness-disagreement-047,positive,-4.07391994,7.41081989
raw,politeness-disagreement-048,negative,-5.827077086,7.185192349
raw,politeness-disagreement-048,neutral,6.545385705,2.865991897
raw,politeness-disagreement-048,positive,0.5239387831,6.79276449
raw,politeness-disagreement-075,negative,6.122368565,7.794701855
raw,politeness-disagreement-075,neutral,6.456505855,4.635328024
raw,politeness-disagreement-075,positive,6.203492624,5.831503249
raw,politeness-disagreement-086,negative,5.74672522,5.106109547
raw,politeness-disagreement-086,neutral,3.423944458,1.753075451
raw,politeness-disagreement-086,positive,6.073370204,5.01689554
raw,politeness-inquiry-sensitive-008,negative,-4.334187366,3.41431338
raw,politeness-inquiry-sensitive-008,neutral,3.063570921,2.496301776
raw,politeness-inquiry-sensitive-008,positive,-0.6620780179,0.1923048055
raw,politeness-inquiry-sensitive-009,negative,-2.241609792,1.29250917
raw,politeness-inquiry-sensitive-009,neutral,-0.2406502139,-0.6323904668
raw,politeness-inquiry-sensitive-009,positive,-11.11664522,4.489093437
raw,politeness-inquiry-sensitive-016,negative,2.131920469,-1.346066478
raw,politeness-inquiry-sensitive-016,neutral,4.781409134,0.7347108643
raw,politeness-inquiry-sensitive-016,positive,-0.8182547622,2.139470224
raw,politeness-inquiry-sensitive-092,negative,-8.661275475,2.923007847
raw,politeness-inquiry-sensitive-092,neutral,-4.54531289,-0.431517447
raw,politeness-inquiry-sensitive-092,positive,-0.7080542261,-3.083155479
raw,politeness-refusal-038,negative,-5.404304544,-4.447238343
raw,politeness-refusal-038,neutral,2.815739667,-12.19270477
raw,politeness-refusal-038,positive,1.719746617,-11.65306052
raw,politeness-refusal-058,negative,2.609138873,-8.187317191
raw,politeness-refusal-058,neutral,7.730573295,-9.520109672
raw,politeness-refusal-058,positive,-7.582311079,-0.2557505363
raw,politeness-refusal-064,negative,-5.285692395,-4.794779348
