scenario_id,level,valence,markedness
politeness-apology-003,negative,-4.64471527,-2.189414933
politeness-apology-003,neutral,1.469087227,2.131261369
politeness-apology-003,positive,3.175628043,0.05815356454
politeness-apology-013,negative,-8.683310276,-5.145959334
politeness-apology-013,neutral,4.609408231,3.944109689
politeness-apology-013,positive,4.073902045,1.201849645
politeness-apology-043,negative,-6.379394929,1.146613277
politeness-apology-043,neutral,3.818741587,6.990448222
politeness-apology-043,positive,2.560653342,-8.137061498
politeness-apology-057,negative,-7.430207385,-6.778578798
politeness-apology-057,neutral,3.625892494,3.949494465
politeness-apology-057,positive,3.80431489,2.829084332
politeness-apology-065,negative,-6.163232884,0.3732594926
politeness-apology-065,neutral,4.744095157,5.637049142
politeness-apology-065,positive,1.419137726,-6.010308634
politeness-apology-067,negative,-5.647998513,-3.141243067
politeness-apology-067,neutral,1.264182962,3.913161681
politeness-apology-067,positive,4.383815551,-0.7719186133
politeness-apology-081,negative,-7.897313597,-4.319054766
politeness-apology-081,neutral,3.471398814,4.618216846
politeness-apology-081,positive,4.425914783,-0.2991620801
politeness-apology-098,negative,-5.199953904,-2.130314881
politeness-apology-098,neutral,1.909839906,1.59987113
politeness-apology-098,positive,3.290113998,0.5304437513
politeness-bad-news-delivery-020,negative,-5.947881335,0.5450814757
politeness-bad-news-delivery-020,neutral,2.394729661,2.012816511
politeness-bad-news-delivery-020,positive,3.553151674,-2.557897987
politeness-bad-news-delivery-028,negative,-10.31740292,-7.540331925
politeness-bad-news-delivery-028,neutral,5.995625872,9.127079489
politeness-bad-news-delivery-028,positive,4.321777048,-1.586747564
politeness-bad-news-delivery-066,negative,-10.47870044,-3.961412237
politeness-bad-news-delivery-066,neutral,5.848666952,4.018565218
politeness-bad-news-delivery-066,positive,4.630033487,-0.05715298041
politeness-bad-news-delivery-073,negative,-7.576680764,-8.146214964
politeness-bad-news-delivery-073,neutral,4.675678107,6.713033893
politeness-bad-news-delivery-073,positive,2.901002657,1.433181071
politeness-complaint-030,negative,-6.009859909,-6.613059985
politeness-complaint-030,neutral,0.3246494773,13.71330047
