row,col,cosine
MeanDiff,MeanDiff,1
MeanDiff,KMeans,0.9546606234
MeanDiff,LogReg,0.151450536
MeanDiff,PCA,0.9551417005
MeanDiff,Random,0.009888766344
KMeans,MeanDiff,0.9546606234
KMeans,KMeans,1
KMeans,LogReg,0.0007724259019
KMeans,PCA,0.9999754263
KMeans,Random,0.0147711362
LogReg,MeanDiff,0.151450536
LogReg,KMeans,0.0007724259019
LogReg,LogReg,1
LogReg,PCA,0.001132938538
LogReg,Random,-0.004731037682
PCA,MeanDiff,0.9551417005
PCA,KMeans,0.9999754263
PCA,LogReg,0.001132938538
PCA,PCA,1
PCA,Random,0.01478731144
Random,MeanDiff,0.009888766344
Random,KMeans,0.0147711362
Random,LogReg,-0.004731037682
Random,PCA,0.01478731144
Random,Random,1
