scenario_id,level,valence,markedness
politeness-apology-003,negative,-37.32216657,-65.00845402
politeness-apology-003,neutral,19.5228873,39.27304085
politeness-apology-003,positive,17.79927927,25.73541317
politeness-apology-013,negative,-16.96965515,-20.36834224
politeness-apology-013,neutral,5.103662912,4.170314209
politeness-apology-013,positive,11.86599224,16.19802803
politeness-apology-043,negative,-19.16455236,-19.80536095
politeness-apology-043,neutral,8.424993474,9.231883648
politeness-apology-043,positive,10.73955888,10.5734773
politeness-apology-057,negative,1.788348897,16.60083873
politeness-apology-057,neutral,-7.764043688,-23.39805574
politeness-apology-057,positive,5.975694791,6.79721701
politeness-apology-065,negative,-11.05207563,-4.836907888
politeness-apology-065,neutral,21.7478185,36.33935179
politeness-apology-065,positive,-10.69574287,-31.50244391
politeness-apology-067,negative,-14.65012897,-20.02074468
politeness-apology-067,neutral,9.972632054,28.19134153
politeness-apology-067,positive,4.677496914,-8.170596851
politeness-apology-081,negative,-20.63669438,-22.96356246
politeness-apology-081,neutral,18.82621981,34.01296553
politeness-apology-081,positive,1.810474574,-11.04940307
politeness-apology-098,negative,-10.5935773,-9.374036215
politeness-apology-098,neutral,8.221066647,13.51194249
politeness-apology-098,positive,2.372510648,-4.137906274
politeness-bad-news-delivery-020,negative,4.38816581,23.43160546
politeness-bad-news-delivery-020,neutral,-19.88464585,-50.0917667
politeness-bad-news-delivery-020,positive,15.49648004,26.66016124
politeness-bad-news-delivery-028,negative,-31.2087093,-52.87775338
politeness-bad-news-delivery-028,neutral,28.31976857,61.72543584
politeness-bad-news-delivery-028,positive,2.88894073,-8.847682461
politeness-bad-news-delivery-066,negative,-7.551889537,2.674092411
politeness-bad-news-delivery-066,neutral,-6.252792891,-22.52604659
politeness-bad-news-delivery-066,positive,13.80468243,19.85195418
politeness-bad-news-delivery-073,negative,21.0071059,71.27695579
politeness-bad-news-delivery-073,neutral,-51.83418419,-130.652044
politeness-bad-news-delivery-073,positive,30.82707829,59.37508817
politeness-complaint-030,negative,-60.88140481,-127.9622157
politeness-complaint-030,neutral,20.55002316,64.14867536
politeness-complaint-030,positive,40.33138166,63.81354036
politeness-complaint-032,negative,-58.88446437,-115.3398836
politeness-complaint-032,neutral,41.27401039,88.5177338
politeness-complaint-032,positive,17.61045398,26.82214978
politeness-complaint-040,negative,-26.0533165,-33.04297295
politeness-complaint-040,neutral,25.74741594,49.48194611
politeness-complaint-040,positive,0.3059005608,-16.43897316
politeness-complaint-049,negative,-8.218264372,3.673665007
politeness-complaint-049,neutral,1.116367664,3.222561311
politeness-complaint-049,positive,7.101896707,-6.896226318
politeness-complaint-063,negative,6.372846841,39.29554305
politeness-complaint-063,neutral,3.991730718,2.491983261
politeness-complaint-063,positive,-10.36457756,-41.78752631
politeness-complaint-072,negative,-28.98375203,-49.9019527
politeness-complaint-072,neutral,27.67543098,63.64508414
politeness-complaint-072,positive,1.308321054,-13.74313144
politeness-complaint-089,negative,-28.49925895,-40.65684856
politeness-complaint-089,neutral,20.11558367,38.73347507
politeness-complaint-089,positive,8.383675277,1.923373488
politeness-correction-002,negative,-14.71659346,-21.58655738
politeness-correction-002,neutral,6.783137263,14.70677017
politeness-correction-002,positive,7.933456199,6.879787217
politeness-correction-005,negative,1.673805569,24.15317765
politeness-correction-005,neutral,-10.21755742,-25.21119579
politeness-correction-005,positive,8.54375185,1.058018139
politeness-correction-007,negative,-12.62991965,-21.68253089
politeness-correction-007,neutral,7.000495696,17.80165796
politeness-correction-007,positive,5.629423958,3.880872925
politeness-correction-024,negative,-13.11537793,-12.37754336
politeness-correction-024,neutral,-2.4870531,-3.563614013
politeness-correction-024,positive,15.60243103,15.94115737
politeness-correction-027,negative,-3.105896231,10.19899409
politeness-correction-027,neutral,3.131675435,3.490084133
politeness-correction-027,positive,-0.02577920372,-13.68907823
politeness-correction-045,negative,-11.04362843,-7.516414527
politeness-correction-045,neutral,4.169471784,9.168155098
politeness-correction-045,positive,6.87415665,-1.651740571
politeness-correction-051,negative,8.941684068,37.05600246
politeness-correction-051,neutral,-2.32660973,-1.602946592
politeness-correction-051,positive,-6.615074337,-35.45305587
politeness-correction-076,negative,-5.798961072,-0.8162986529
politeness-correction-076,neutral,13.94148981,36.48162683
politeness-correction-076,positive,-8.142528741,-35.66532818
politeness-correction-087,negative,-15.27936533,-17.92720083
politeness-correction-087,neutral,6.584889601,8.718722831
politeness-correction-087,positive,8.694475725,9.208477999
politeness-criticism-or-feedback-023,negative,-16.41002834,-25.72288508
politeness-criticism-or-feedback-023,neutral,-18.0864345,-51.92330404
politeness-criticism-or-feedback-023,positive,34.49646284,77.64618912
politeness-criticism-or-feedback-036,negative,-12.76477231,-13.2177531
politeness-criticism-or-feedback-036,neutral,6.001014159,7.871155463
politeness-criticism-or-feedback-036,positive,6.763758149,5.346597641
politeness-criticism-or-feedback-041,negative,-62.48198925,-134.1327653
politeness-criticism-or-feedback-041,neutral,54.48112421,123.5832877
politeness-criticism-or-feedback-041,positive,8.000865045,10.54947763
politeness-criticism-or-feedback-050,negative,-82.54687071,-175.6231841
politeness-criticism-or-feedback-050,neutral,43.85149655,101.1317471
politeness-criticism-or-feedback-050,positive,38.69537416,74.49143697
politeness-criticism-or-feedback-054,negative,48.54058205,129.208869
politeness-criticism-or-feedback-054,neutral,86.84129767,210.0459829
politeness-criticism-or-feedback-054,positive,-135.3818797,-339.2548519
politeness-criticism-or-feedback-071,negative,-17.26523689,-26.84651335
politeness-criticism-or-feedback-071,neutral,8.114564763,14.39520978
