sim,step_cosine,midpoint_residual
0,0.901619203,0.1137995801
1,0.8836674281,0.1243815956
2,0.9288199173,0.09637806983
3,0.9120000926,0.1073086121
4,0.9272191469,0.09856721741
5,0.9181182562,0.1033083155
6,0.8970875581,0.1168944977
7,0.8998744961,0.1239914443
8,0.8849452672,0.1236760175
9,0.9099941009,0.1085603209
10,0.9005135935,0.1204949191
11,0.9257588026,0.0983597315
12,0.8743755947,0.1294774255
13,0.8820211174,0.1263774803
14,0.9186956688,0.1034271491
15,0.9021122499,0.1141067368
16,0.8995751708,0.1154444515
17,0.9000865448,0.115117028
18,0.9067684845,0.1106293507
19,0.8862092091,0.1231701047
20,0.9211358828,0.1013342186
21,0.8501366146,0.1434830806
22,0.9214985073,0.1015876575
23,0.9302006932,0.09522934812
24,0.886316482,0.1235279334
25,0.9060485172,0.1111305186
26,0.9323348979,0.09412771362
27,0.9327370403,0.0935398465
28,0.9078303318,0.1100230465
29,0.9147219944,0.1060628368
30,0.9267357516,0.0978550419
31,0.8669991674,0.133778311
32,0.8831210666,0.1252476428
33,0.8948994415,0.1188557859
34,0.8713001216,0.1322256682
35,0.9104273312,0.1082729104
36,0.9005413531,0.1147162325
37,0.9201483378,0.1051397921
38,0.8967682913,0.1167572389
39,0.909119094,0.1118771679
40,0.8979535877,0.1175766092
41,0.9039755609,0.1149109229
42,0.9097014878,0.1107930028
43,0.9299481036,0.09559601801
44,0.9209120074,0.101530578
45,0.9186307049,0.1032147819
46,0.9149172654,0.1060337718
47,0.9038602182,0.1181520006
48,0.936889111,0.09219850744
49,0.8809334076,0.1273705883
50,0.9146217094,0.1060303477
51,0.894694699,0.1188405376
52,0.7913365734,0.1706707874
53,0.929419643,0.0969632111
54,0.9016714871,0.1145083026
55,0.8978306077,0.11623761
56,0.8820426606,0.1261035463
57,0.9131911219,0.1072269023
58,0.9069898244,0.1107619954
59,0.9131893331,0.1065205416
60,0.9070706202,0.1118408096
61,0.8951168907,0.1177698771
62,0.8682250004,0.1328806667
63,0.9187765571,0.1028923552
64,0.8838441888,0.1250719326
65,0.8501507634,0.1427342495
66,0.8960702744,0.1172035051
67,0.8988968623,0.1153916181
68,0.9274617872,0.09751475504
69,0.8765542267,0.1315205949
70,0.8554787881,0.1406968691
71,0.9307569379,0.09484226837
72,0.9253991531,0.1009656895
73,0.8984281116,0.1158102163
74,0.8985945254,0.1155539764
75,0.9281659705,0.09683498149
76,0.9109647812,0.111241258
77,0.9237534299,0.09955931881
78,0.933231338,0.0932657256
79,0.9213689888,0.101518379
80,0.875763401,0.1302823602
81,0.9063474555,0.1115157796
82,0.8944224098,0.1182765014
83,0.8630888503,0.1367360835
84,0.8533947463,0.1412213054
85,0.9135344172,0.1066961221
86,0.9078192478,0.1108222524
87,0.9205777259,0.1038759784
88,0.927266107,0.09733506539
89,0.9348841406,0.09478402424
90,0.8915942773,0.1205044709
91,0.9153966765,0.1051576626
92,0.9059280201,0.1112338392
93,0.9136635518,0.1062632687
94,0.9055014635,0.11138085
95,0.9208693445,0.102089244
96,0.9055670076,0.1171103155
97,0.9070837782,0.1107996023
98,0.921572747,0.1027110568
99,0.8444370679,0.147667191
100,0.8779716932,0.1293659647
101,0.9276189685,0.09695298154
102,0.8854988589,0.123215262
103,0.8973871779,0.1180500557
104,0.9054869397,0.1139111237
105,0.8521546465,0.1413854091
106,0.8454397194,0.1468070788
107,0.9063548073,0.1193890944
108,0.9143284878,0.1059247957
109,0.9004534475,0.1172239735
110,0.8489244355,0.1452049561
111,0.8922238477,0.1236519799
112,0.8517941345,0.1419271946
113,0.8607226658,0.1368739425
114,0.9132076712,0.1087553326
115,0.9215312301,0.1032901764
116,0.898013108,0.1169352063
117,0.9025342754,0.1144909042
118,0.9300813555,0.0956502637
119,0.894521433,0.1185252885
120,0.8934245894,0.1187786654
121,0.893829061,0.1192614828
122,0.8774820799,0.1277303168
123,0.9237028957,0.09972685468
124,0.8520374163,0.149285931
125,0.8732946277,0.1321092221
126,0.8687792742,0.1324975162
127,0.9123204348,0.1079438698
128,0.8950472135,0.117975027
129,0.894400703,0.1184039011
130,0.9133751011,0.1075655972
131,0.9066120917,0.111321661
132,0.9514306676,0.07888752514
133,0.9143472057,0.105947974
134,0.908181852,0.1096856873
135,0.8916865705,0.1203645418
136,0.898444042,0.1176300751
137,0.861669108,0.1367046869
138,0.889253565,0.1227170285
139,0.9133004819,0.1068166322
140,0.9304302171,0.09606416029
141,0.9265310129,0.09813525885
142,0.9294813233,0.09818467028
143,0.8985845175,0.1184356942
144,0.8821027491,0.1252908296
145,0.8284592916,0.1531893378
146,0.883218203,0.1247300359
147,0.8971634301,0.1222707126
148,0.9176468335,0.103676861
149,0.8799469395,0.126735297
150,0.905561331,0.1114853079
151,0.8852606877,0.1247217369
152,0.9122713744,0.1073619182
153,0.9037048595,0.112826355
154,0.8967503248,0.1170232045
155,0.9126213239,0.1088552904
156,0.9228480413,0.1008129182
157,0.9010897215,0.1158395305
158,0.8898686674,0.1209365514
159,0.9279810281,0.09931094785
160,0.8482343349,0.1444317039
161,0.8551758097,0.1398981119
162,0.8590489549,0.139021933
163,0.9089699586,0.1104257003
164,0.8968748495,0.1199824268
165,0.8948466911,0.1179555005
166,0.8670902315,0.1347489697
167,0.8940455055,0.1182625152
168,0.9018917687,0.1141627122
169,0.9197826007,0.1046718194
170,0.8838606214,0.1241582813
171,0.9072464324,0.1105772931
172,0.9289364015,0.09630583941
173,0.9141946154,0.1058829315
174,0.9150674966,0.105389347
175,0.8832633342,0.1244854226
176,0.9077010799,0.1099922815
177,0.851022172,0.1438480845
178,0.9187554753,0.1030578194
179,0.9117318489,0.1090322844
180,0.899840485,0.1148588308
181,0.9073847544,0.1136714988
182,0.871039066,0.1312982577
183,0.8512891606,0.1428720658
184,0.9116251391,0.1083271153
185,0.9317984339,0.09487427057
186,0.9047896865,0.1119285599
187,0.9049395791,0.1120694952
188,0.9023081574,0.1136984995
189,0.898941973,0.1190436907
190,0.9156540223,0.1055128291
191,0.9006050809,0.1154729331
192,0.8800564919,0.1263587606
193,0.8787528373,0.1275779658
194,0.8812663521,0.1256121838
195,0.9144426841,0.1057696203
196,0.883591748,0.125054002
197,0.8534470751,0.1420880574
198,0.9069583229,0.1109191155
199,0.9110392394,0.1079301915
200,0.8995683792,0.1173790552
201,0.8963558333,0.1169475565
202,0.898779462,0.1155060549
203,0.9118493832,0.1074475943
204,0.8944589198,0.1200682994
205,0.8918905041,0.1196170344
206,0.9350969031,0.09272171956
207,0.924527491,0.09954468713
208,0.9075799604,0.1102998049
209,0.8892934598,0.1211368748
210,0.9173872025,0.1041420926
211,0.8822850906,0.125163512
212,0.8876748807,0.1222326101
213,0.9007106768,0.1165531657
214,0.9288355426,0.09604256108
215,0.9046540009,0.1136413988
216,0.9169996023,0.1050090698
217,0.9027498646,0.1138244288
218,0.9023782575,0.114615658
219,0.8845785554,0.1243412381
220,0.8818584772,0.1253176583
221,0.9164453827,0.1057102784
222,0.9176719973,0.1040029079
223,0.8918059638,0.11963907
224,0.9267174461,0.09753375777
225,0.8976400862,0.1161382903
226,0.8985283034,0.1171117325
227,0.8964590333,0.1168478128
228,0.9062713149,0.1111324888
229,0.9061413832,0.1123583237
230,0.8665827674,0.133804585
231,0.9305284525,0.09484966974
232,0.8807319771,0.1259125741
233,0.9188490824,0.1031359477
234,0.8432008678,0.1489061431
235,0.9072805388,0.1103900966
236,0.9252337743,0.1005727094
237,0.8916377782,0.1197863408
238,0.861799085,0.1382312504
239,0.9002161255,0.1183492678
240,0.891947549,0.122620285
241,0.9179846574,0.1043158528
242,0.9229174425,0.1001946081
243,0.9106126074,0.1090841946
244,0.8787436404,0.1272059228
245,0.8930473166,0.119265384
246,0.8905278151,0.1206830142
247,0.8789565845,0.1271849781
248,0.9171014411,0.1040269369
249,0.8058555048,0.1649510344
250,0.8878420161,0.1232552482
251,0.8783372611,0.1284562141
252,0.9126719285,0.1106235282
253,0.9010038409,0.1142527982
254,0.8809277817,0.1280011156
255,0.8746703427,0.1294994478
256,0.8846453073,0.1252304829
257,0.9178402378,0.1035837435
258,0.9073025895,0.1105526701
259,0.9061662105,0.1118885485
260,0.916908162,0.1041137846
261,0.9143428489,0.1076101217
262,0.887026482,0.1232464901
263,0.9078977992,0.1101445053
264,0.9007953168,0.1145648974
265,0.8771624972,0.1282898604
266,0.8672675011,0.1334778761
267,0.9269865823,0.0973282172
268,0.8981509074,0.1170001332
269,0.8647274819,0.1352322212
270,0.9204674728,0.1027954865
271,0.902070746,0.1143599403
272,0.8870584411,0.1239687134
273,0.9053435696,0.111550116
274,0.9092991988,0.1091296903
275,0.929454737,0.09588221664
276,0.8819626791,0.1255421508
277,0.9115853786,0.1092370077
278,0.9297687769,0.09586804625
279,0.908013631,0.1098183835
